,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
42,9867-JCZSP,Female,0,Yes,Yes,17,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.75,352.75,No
43,4671-VJLCL,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),79.8499984741211,5030.549903869629,No
44,4080-IIARD,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.19999694824219,990.5999603271484,No
45,3714-NTNFO,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.5,4140.5,No
46,5948-UJZLF,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,98.5,No
47,7760-OYPDY,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6500015258789,161.3000030517578,Yes
48,7639-LIAYI,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.75,4147.0,No
49,2954-PIBKO,Female,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.1500015258789,4426.3501052856445,No
50,8012-SOUDQ,Female,1,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.25,3880.75,No
51,9420-LOJKX,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0999984741211,1486.4999771118164,Yes
52,6575-SUVOI,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),69.5,1737.5,No
53,7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.6500015258789,645.2000122070312,Yes
54,4667-QONEA,Female,1,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),74.8499984741211,4490.999908447266,No
55,1658-BYGOY,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.44999694824219,1718.0999450683594,Yes
56,8769-KKTPH,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),99.6500015258789,6277.950096130371,No
57,5067-XJQFU,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.44999694824219,7157.699798583984,No
58,3957-SQXML,Female,0,Yes,Yes,34,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),24.950000762939453,848.3000259399414,No
59,5954-BDFSG,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.5,7740.0,No
60,0434-CSFON,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4723.5,No
61,1215-FIGMP,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.9000015258789,5394.000091552734,No
62,0526-SXDJP,Male,0,Yes,No,72,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),42.099998474121094,3031.1998901367188,No
63,0557-ASKVU,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),54.400001525878906,979.2000274658203,No
64,5698-BQJOH,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.4000015258789,849.6000137329102,Yes
65,5122-CYFXA,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.30000305175781,225.90000915527344,No
66,8627-ZYGSZ,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9000015258789,3708.3000717163086,No
67,3410-YOQBQ,Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.19999694824219,2455.199905395508,No
68,3170-NMYVV,Female,0,Yes,Yes,50,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),20.149999618530273,1007.4999809265137,No
69,7410-OIEDU,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.8499984741211,798.4999847412109,No
70,2273-QCKXA,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.04999923706055,49.04999923706055,No
71,0731-EBJQB,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,20.399999618530273,1060.7999801635742,No
72,1891-QRQSA,Male,1,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.5999984741211,7142.39990234375,No
73,8028-PNXHQ,Male,0,Yes,Yes,62,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.25,1503.5,No
74,5630-AHZIL,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.5,193.5,No
75,2673-CXQEU,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,110.5,6188.0,No
76,6416-JNVRK,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.650001525878906,2559.9000701904297,No
77,5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.650001525878906,437.20001220703125,No
78,0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2242.5,No
79,3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),25.899999618530273,1165.4999828338623,No
80,5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.3499984741211,79.3499984741211,Yes
81,8108-UXRQN,Female,0,Yes,Yes,11,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.54999923706055,556.049991607666,No
82,9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.1500015258789,526.0500106811523,Yes
83,9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.80000305175781,4359.600128173828,No
84,0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),20.149999618530273,987.3499813079834,No
85,4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.30000305175781,893.7000274658203,No
86,4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.150001525878906,2175.2500534057617,No
87,1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),20.649999618530273,991.1999816894531,No
88,2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,19.950000762939453,917.7000350952148,No
89,3016-KSVCP,Male,0,Yes,No,29,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,978.75,No
90,4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05000305175781,2461.5000915527344,No
91,2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.69999694824219,74.69999694824219,No
92,7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5544.0,No
93,6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05000305175781,7218.250198364258,No
94,9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9000015258789,7264.800109863281,No
95,8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.94999694824219,947.3999633789062,Yes
96,9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.8499984741211,4746.349891662598,No
97,0278-YXOOG,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,21.049999237060547,105.24999618530273,Yes
98,3212-KXOCR,Male,0,No,No,52,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),21.0,1092.0,No
99,4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2462.5,Yes
100,6380-ARCEH,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.200000762939453,20.200000762939453,No
101,3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,19.450000762939453,19.450000762939453,No
102,7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3610.0,No
103,5386-THSLQ,Female,1,Yes,No,66,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.54999923706055,3006.299949645996,No
104,3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7480.0,Yes
105,6180-YBIQI,Male,0,No,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.299999237060547,121.49999618530273,No
106,6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.1500015258789,7498.800109863281,No
107,9750-BOOHV,Female,0,No,No,32,No,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.149999618530273,964.7999877929688,No
108,8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.3499984741211,4057.049934387207,No
109,2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.399999618530273,1396.7999725341797,No
110,0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5321.25,Yes
111,4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95000076293945,3013.4000396728516,No
112,5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.6500015258789,3940.950065612793,No
113,4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2830.5,Yes
114,5256-SKJGO,Female,0,Yes,Yes,64,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.599998474121094,3494.39990234375,No
115,3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.8499984741211,269.5499954223633,No
116,9560-BBZXK,Female,0,No,No,36,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.049999237060547,1117.7999725341797,No
117,5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1002.5,Yes
118,8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,20.649999618530273,846.6499843597412,No
119,9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.19999694824219,2300.399917602539,No
120,1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.80000305175781,5588.8001708984375,No
121,2928-HLDBA,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.700000762939453,124.20000457763672,No
122,0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4000015258789,223.20000457763672,Yes
123,6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.70000076293945,354.9000053405762,No
124,7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.850000381469727,83.4000015258789,No
125,4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.94999694824219,2935.349899291992,No
126,4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05000305175781,2107.350082397461,Yes
127,6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),23.549999237060547,1695.5999450683594,No
128,3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.75,19.75,No
129,2639-UGMAZ,Male,1,No,No,71,No,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45000076293945,4007.950054168701,No
130,2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.94999694824219,1117.3499603271484,No
131,6207-WIOLX,Female,0,Yes,Yes,25,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.599998474121094,1464.9999618530273,Yes
132,8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.54999923706055,3386.8499488830566,No
133,3091-FYHKI,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45000076293945,35.45000076293945,Yes
134,2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.349998474121094,88.69999694824219,Yes
135,7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),25.700000762939453,1105.1000328063965,No
136,7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1725.0,No
137,3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,20.200000762939453,1292.800048828125,No
138,6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,19.600000381469727,1117.2000217437744,No
139,0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.44999694824219,70.44999694824219,Yes
140,3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05000305175781,6339.6002197265625,No
141,4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.1500015258789,569.2000122070312,Yes
142,1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05000305175781,6164.050186157227,No
143,2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.30000305175781,5395.2001953125,No
144,1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),23.950000762939453,1700.4500541687012,No
145,5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05000305175781,6438.250198364258,No
146,6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.600000381469727,58.80000114440918,No
147,2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.650001525878906,45.650001525878906,Yes
148,6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1935.0,No
149,3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1042.5,No
150,3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55000305175781,548.4000244140625,No
151,3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,665.0,Yes
152,1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.1500015258789,7570.500106811523,No
153,9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.0999984741211,5338.199905395508,No
154,3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.700000762939453,118.20000457763672,No
155,6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9000015258789,1132.6000213623047,No
156,9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.1500015258789,1851.300033569336,No
157,2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.149999618530273,443.299991607666,No
158,6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1028.0,No
159,7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),25.700000762939453,257.00000762939453,No
